Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
74,443.5,366.5,59,50
74,232.5,345.5,67,43
74,688.5,314.5,31,21
74,170.5,277.5,38,19
74,470.5,263.5,33,19
74,381.5,250.5,34,15
74,75.5,250.5,38,25
74,196.5,248.5,25,19
74,296.5,235.5,40,18
74,90.5,199.5,49,19
74,62.5,181.5,33,16
74,150.5,164.5,41,20
75,27.5,425.5,91,55
75,695.5,395.5,25,33
75,394.5,393.5,71,77
75,521.5,354.5,117,47
75,650.5,345.5,28,15
75,656.5,304.5,37,23
75,557.5,297.5,77,60
75,0.5,288.5,43,31
75,394.5,286.5,53,40
75,699.5,279.5,21,21
75,650.5,275.5,38,20
75,569.5,267.5,68,33
75,458.5,267.5,35,21
75,526.5,262.5,28,26
75,187.5,245.5,56,35
75,662.5,244.5,49,24
75,548.5,242.5,22,16
75,405.5,241.5,47,35
75,281.5,239.5,69,41
75,45.5,233.5,61,30
75,2.5,232.5,33,23
75,102.5,217.5,52,26
75,312.5,216.5,45,21
75,579.5,215.5,56,30
75,395.5,210.5,32,19
75,357.5,204.5,38,17
75,219.5,204.5,55,35
75,517.5,199.5,64,35
75,550.5,197.5,45,20
75,271.5,192.5,37,21
75,414.5,184.5,133,100
75,335.5,183.5,32,15
75,131.5,176.5,41,17
75,192.5,175.5,40,24
75,392.5,162.5,37,19
75,426.5,155.5,27,18
75,18.5,154.5,52,17
75,226.5,142.5,43,19
75,274.5,137.5,45,19
75,322.5,130.5,49,24
75,78.5,99.5,48,19
75,0.5,0.5,81,18
77,271.5,420.5,26,41
77,478.5,399.5,37,31
77,294.5,309.5,70,50
77,42.5,295.5,57,40
77,127.5,263.5,83,35
77,293.5,252.5,63,50
77,12.5,243.5,42,24
77,84.5,230.5,34,19
77,124.5,216.5,35,22
77,611.5,215.5,57,44
77,299.5,203.5,40,25
77,373.5,198.5,51,35
77,549.5,197.5,66,26
77,226.5,186.5,30,20
77,93.5,179.5,45,24
77,675.5,163.5,45,26
77,0.5,163.5,20,20
77,194.5,161.5,32,16
77,466.5,160.5,29,19
77,248.5,153.5,39,20
77,307.5,146.5,25,16
77,599.5,138.5,38,21
77,468.5,133.5,41,22
77,260.5,122.5,32,18
77,100.5,122.5,20,18
77,593.5,98.5,27,15
77,80.5,90.5,23,20
77,142.5,71.5,45,20
77,623.5,68.5,49,15
77,491.5,44.5,36,18
77,578.5,41.5,29,20
77,468.5,30.5,23,16
77,620.5,0.5,100,18
78,0.5,455.5,23,20
78,585.5,440.5,39,22
78,291.5,425.5,83,55
78,416.5,417.5,51,24
78,111.5,415.5,123,65
78,326.5,385.5,72,32
78,621.5,383.5,45,44
78,291.5,382.5,37,15
78,0.5,382.5,118,44
78,562.5,379.5,40,22
78,385.5,371.5,42,21
78,213.5,352.5,40,17
78,3.5,351.5,32,16
78,365.5,349.5,58,21
78,45.5,337.5,42,20
78,423.5,319.5,60,28
78,146.5,314.5,41,16
78,697.5,313.5,23,15
78,182.5,307.5,53,15
78,554.5,285.5,46,15
78,14.5,280.5,41,20
78,250.5,279.5,42,31
78,420.5,271.5,31,15
78,575.5,270.5,49,18
78,628.5,269.5,36,17
78,381.5,269.5,38,15
78,41.5,269.5,43,16
80,164.5,425.5,65,55
80,669.5,307.5,51,55
80,98.5,282.5,26,22
80,218.5,281.5,39,20
80,243.5,251.5,27,18
80,199.5,223.5,36,16
80,673.5,216.5,47,38
80,406.5,212.5,28,21
80,298.5,211.5,24,15
80,335.5,187.5,33,15
80,482.5,185.5,44,17
80,669.5,166.5,45,23
80,439.5,148.5,26,17
81,413.5,419.5,50,21
82,695.5,456.5,25,24
82,0.5,429.5,51,41
82,82.5,427.5,68,51
82,641.5,371.5,65,38
82,436.5,342.5,109,52
82,0.5,307.5,46,41
82,557.5,306.5,44,27
82,346.5,305.5,55,36
82,434.5,296.5,23,26
82,464.5,268.5,39,22
82,458.5,240.5,68,22
82,318.5,234.5,46,16
82,6.5,234.5,28,24
82,53.5,230.5,33,18
82,580.5,225.5,33,17
82,669.5,181.5,21,18
83,551.5,374.5,30,19
83,54.5,330.5,51,46
83,579.5,321.5,51,25
83,0.5,300.5,62,39
83,438.5,296.5,52,25
83,384.5,283.5,28,19
83,135.5,280.5,45,28
83,196.5,258.5,49,31
83,163.5,199.5,30,18
83,489.5,196.5,42,18
83,244.5,185.5,82,26
84,545.5,411.5,24,15
84,450.5,345.5,25,23
84,205.5,255.5,27,18
84,187.5,216.5,25,18
85,0.5,455.5,34,25
85,165.5,441.5,72,39
85,320.5,434.5,66,46
85,563.5,421.5,139,59
85,618.5,389.5,48,31
85,666.5,380.5,54,100
85,588.5,358.5,37,19
85,132.5,355.5,42,27
85,194.5,347.5,138,93
85,0.5,347.5,45,40
85,78.5,340.5,41,17
85,364.5,337.5,160,76
85,658.5,326.5,62,44
85,0.5,321.5,24,25
85,199.5,312.5,66,26
85,694.5,307.5,26,32
85,29.5,307.5,71,39
85,415.5,296.5,48,27
85,146.5,295.5,57,45
85,541.5,276.5,102,65
85,0.5,273.5,29,25
85,106.5,271.5,48,24
85,608.5,270.5,53,17
85,680.5,265.5,40,26
85,186.5,246.5,126,50
85,336.5,244.5,103,36
85,49.5,241.5,47,24
85,474.5,236.5,110,47
85,112.5,233.5,37,18
85,636.5,220.5,71,29
85,569.5,215.5,75,29
85,0.5,213.5,128,38
85,140.5,211.5,103,41
85,0.5,206.5,47,28
85,83.5,200.5,70,18
85,154.5,195.5,54,17
85,279.5,194.5,137,40
85,417.5,193.5,138,63
85,617.5,176.5,25,21
85,558.5,172.5,47,30
85,406.5,167.5,20,18
85,282.5,166.5,96,37
85,188.5,165.5,99,41
85,138.5,165.5,45,28
85,308.5,160.5,30,16
86,639.5,443.5,60,37
86,568.5,398.5,69,38
86,627.5,393.5,37,23
86,265.5,364.5,96,69
86,607.5,339.5,41,30
86,546.5,337.5,40,34
86,675.5,333.5,27,20
86,559.5,313.5,44,33
86,693.5,312.5,20,18
86,0.5,276.5,62,87
86,400.5,252.5,67,46
86,290.5,235.5,58,31
86,196.5,229.5,28,29
86,448.5,217.5,99,62
86,0.5,215.5,21,35
86,582.5,207.5,24,16
86,595.5,198.5,29,16
86,557.5,198.5,30,20
86,511.5,165.5,48,24
86,356.5,164.5,41,27
86,205.5,164.5,47,23
86,240.5,148.5,49,17
86,458.5,143.5,25,16
86,501.5,141.5,27,19
86,24.5,135.5,60,29
86,314.5,133.5,21,15
86,501.5,131.5,38,17
86,0.5,112.5,36,22
86,423.5,107.5,21,15
86,346.5,93.5,32,22
86,90.5,79.5,32,15
86,263.5,61.5,27,15
86,57.5,55.5,38,19
87,165.5,455.5,48,25
87,465.5,250.5,40,18
88,669.5,365.5,22,20
88,507.5,360.5,44,25
88,572.5,355.5,47,16
88,37.5,339.5,47,39
88,626.5,334.5,44,19
88,295.5,317.5,51,38
88,688.5,311.5,32,26
88,480.5,305.5,49,23
88,270.5,296.5,52,22
88,587.5,295.5,63,25
88,105.5,268.5,59,31
88,13.5,238.5,39,18
88,73.5,223.5,44,18
88,59.5,206.5,34,23
89,84.5,445.5,84,35
89,540.5,427.5,117,53
89,651.5,422.5,62,38
89,631.5,400.5,21,20
89,639.5,381.5,38,30
89,613.5,357.5,34,20
89,513.5,357.5,30,28
89,582.5,351.5,30,20
89,207.5,343.5,46,24
89,692.5,339.5,28,31
89,158.5,339.5,28,16
89,351.5,334.5,63,30
89,66.5,324.5,32,20
89,691.5,319.5,29,18
89,636.5,319.5,34,35
89,213.5,312.5,120,31
89,594.5,298.5,22,17
89,443.5,297.5,78,39
89,505.5,295.5,39,25
89,352.5,294.5,42,18
89,429.5,275.5,70,29
89,285.5,268.5,67,23
89,433.5,262.5,34,15
89,617.5,255.5,48,26
89,471.5,231.5,64,27
89,309.5,213.5,39,26
89,256.5,213.5,49,26
89,410.5,203.5,90,32
89,374.5,197.5,29,27
89,200.5,188.5,39,17
89,270.5,173.5,113,35
89,36.5,129.5,26,19
90,54.5,461.5,20,15
90,25.5,451.5,24,15
90,221.5,400.5,25,15
90,247.5,387.5,24,20
90,192.5,383.5,36,35
90,345.5,320.5,32,28
90,543.5,238.5,22,15
90,549.5,204.5,24,22
90,698.5,199.5,22,17
90,605.5,159.5,35,20
92,565.5,459.5,80,21
92,46.5,417.5,142,63
92,596.5,309.5,72,75
92,128.5,295.5,45,39
92,621.5,231.5,60,53
92,0.5,201.5,22,23
92,535.5,162.5,43,33
92,182.5,155.5,52,39
92,514.5,150.5,20,29
92,2.5,148.5,32,23
92,4.5,125.5,25,15
92,470.5,116.5,43,21
92,190.5,103.5,64,28
92,58.5,98.5,29,20
92,141.5,93.5,65,17
92,118.5,86.5,31,24
92,72.5,73.5,38,22
92,296.5,70.5,30,18
92,254.5,67.5,39,24
92,128.5,57.5,74,28
92,375.5,37.5,35,20
93,295.5,406.5,86,67
93,543.5,378.5,95,85
93,563.5,288.5,48,36
93,0.5,288.5,91,76
93,486.5,276.5,35,42
93,619.5,260.5,101,87
93,381.5,247.5,33,30
93,460.5,213.5,67,28
93,340.5,198.5,31,16
93,242.5,194.5,52,37
93,41.5,159.5,49,25
93,663.5,158.5,29,23
93,256.5,129.5,66,26
93,402.5,127.5,27,18
93,61.5,119.5,77,17
93,163.5,108.5,60,18
93,429.5,107.5,37,34
93,594.5,94.5,24,19
93,643.5,90.5,30,34
93,201.5,79.5,44,21
93,555.5,75.5,30,31
93,435.5,69.5,28,16
93,443.5,50.5,24,16
93,260.5,37.5,24,18
93,387.5,21.5,26,19
93,324.5,19.5,53,20
95,230.5,428.5,108,52
95,536.5,398.5,105,80
95,159.5,353.5,47,59
95,248.5,350.5,84,54
95,458.5,341.5,78,31
95,690.5,330.5,30,32
95,346.5,321.5,91,33
95,0.5,296.5,45,28
95,631.5,252.5,42,17
95,470.5,230.5,50,34
95,628.5,229.5,20,21
95,679.5,220.5,41,26
95,15.5,220.5,176,88
95,0.5,218.5,23,22
95,547.5,206.5,45,17
95,576.5,200.5,36,16
95,652.5,197.5,23,21
95,334.5,192.5,42,24
95,238.5,181.5,48,34
95,305.5,176.5,37,18
95,656.5,174.5,64,32
95,606.5,174.5,28,17
95,493.5,171.5,32,15
95,393.5,170.5,60,22
95,104.5,170.5,61,33
95,180.5,167.5,48,21
95,55.5,163.5,55,29
95,538.5,160.5,33,22
95,120.5,158.5,35,16
95,308.5,157.5,69,16
95,241.5,157.5,36,16
95,492.5,145.5,33,19
95,400.5,144.5,34,19
95,340.5,138.5,25,17
95,551.5,120.5,30,22
95,168.5,120.5,24,17
95,508.5,117.5,39,17
95,281.5,110.5,31,16
95,381.5,107.5,31,21
95,461.5,99.5,44,21
95,552.5,96.5,23,17
95,444.5,82.5,27,19
95,221.5,82.5,30,31
95,476.5,79.5,22,15
95,179.5,78.5,41,16
95,371.5,72.5,30,19
95,407.5,69.5,40,18
97,318.5,374.5,62,41
97,491.5,357.5,46,29
97,121.5,331.5,30,17
97,183.5,289.5,41,22
97,326.5,268.5,41,20
97,649.5,254.5,37,18
97,597.5,242.5,46,22
98,558.5,207.5,32,16
99,0.5,367.5,63,60
99,621.5,284.5,46,58
99,472.5,228.5,48,25
99,0.5,191.5,37,34
99,663.5,162.5,27,16
99,69.5,155.5,28,25
99,518.5,144.5,46,30
99,638.5,141.5,25,17
99,634.5,118.5,30,18
99,326.5,113.5,64,23
99,28.5,98.5,35,17
99,107.5,86.5,50,33
99,590.5,81.5,57,26
99,66.5,75.5,31,15
99,526.5,54.5,28,30
99,237.5,49.5,33,19
99,391.5,10.5,29,16
100,5.5,402.5,40,48
100,57.5,370.5,40,46
100,253.5,304.5,67,58
100,620.5,291.5,98,67
100,40.5,274.5,35,34
100,21.5,270.5,24,21
100,239.5,265.5,35,36
100,501.5,243.5,95,60
100,5.5,230.5,23,27
100,56.5,228.5,22,21
100,641.5,224.5,57,55
100,375.5,193.5,90,53
100,243.5,185.5,70,53
100,143.5,180.5,41,30
100,0.5,178.5,20,37
100,139.5,170.5,28,19
100,68.5,162.5,77,55
100,595.5,154.5,125,64
100,181.5,146.5,25,16
100,221.5,145.5,57,26
100,99.5,138.5,25,19
100,176.5,133.5,29,16
100,12.5,130.5,37,43
100,57.5,129.5,22,18
100,128.5,125.5,21,18
100,244.5,121.5,34,20
100,298.5,117.5,50,31
100,159.5,112.5,48,22
100,202.5,96.5,27,16
100,698.5,90.5,22,16
100,238.5,83.5,54,17
100,310.5,82.5,45,21
100,562.5,77.5,94,33
100,206.5,75.5,42,20
100,355.5,62.5,112,52
100,403.5,54.5,36,22
100,204.5,41.5,34,17
100,673.5,30.5,28,18
100,345.5,23.5,29,19
100,256.5,21.5,31,17
100,429.5,11.5,35,25
100,338.5,3.5,47,18
100,370.5,1.5,43,30
100,689.5,0.5,31,15
100,0.5,0.5,128,42
101,2.5,421.5,75,54
101,510.5,415.5,63,54
101,374.5,401.5,77,60
101,390.5,351.5,51,31
101,546.5,339.5,40,17
101,565.5,308.5,46,22
101,458.5,304.5,46,38
101,622.5,281.5,57,35
101,337.5,266.5,80,37
101,530.5,261.5,22,15
101,501.5,248.5,31,16
101,618.5,246.5,32,15
101,451.5,240.5,29,17
101,510.5,235.5,41,16
101,562.5,227.5,55,15
101,663.5,214.5,24,16
103,693.5,461.5,27,19
103,445.5,441.5,63,39
103,167.5,433.5,130,47
103,672.5,426.5,27,24
103,567.5,412.5,32,35
103,620.5,406.5,36,19
103,503.5,394.5,43,32
103,656.5,387.5,27,22
103,0.5,382.5,45,29
103,563.5,353.5,32,20
103,612.5,352.5,28,18
103,675.5,350.5,42,51
103,376.5,347.5,48,36
103,415.5,344.5,53,23
103,87.5,336.5,47,44
103,158.5,328.5,54,45
103,676.5,326.5,44,37
103,487.5,317.5,37,18
103,519.5,315.5,49,21
103,619.5,313.5,53,35
103,399.5,312.5,35,23
103,700.5,307.5,20,16
103,433.5,302.5,29,20
103,464.5,297.5,31,16
103,2.5,297.5,56,28
103,583.5,284.5,36,18
103,570.5,284.5,21,15
103,136.5,284.5,44,27
103,625.5,280.5,57,34
103,599.5,271.5,26,18
103,386.5,267.5,29,15
103,196.5,264.5,49,30
103,435.5,263.5,50,30
103,91.5,261.5,32,19
103,497.5,259.5,65,43
103,326.5,250.5,37,24
103,435.5,249.5,36,17
103,386.5,245.5,45,20
103,143.5,243.5,49,17
103,217.5,242.5,47,22
103,19.5,241.5,77,36
103,284.5,240.5,27,16
103,438.5,236.5,23,16
103,212.5,225.5,29,19
103,143.5,225.5,32,16
103,354.5,213.5,31,25
103,130.5,207.5,44,15
103,217.5,204.5,48,20
103,61.5,201.5,44,26
103,83.5,186.5,29,19
103,242.5,185.5,38,15
103,201.5,169.5,31,15
103,65.5,155.5,65,21
105,0.5,440.5,21,25
105,29.5,404.5,25,29
105,7.5,400.5,24,20
105,40.5,370.5,21,23
105,168.5,312.5,29,26
105,195.5,249.5,25,15
105,370.5,126.5,32,25
106,259.5,454.5,81,26
106,556.5,428.5,32,24
106,651.5,412.5,35,28
106,252.5,268.5,41,32
106,383.5,267.5,52,29
106,530.5,263.5,29,15
106,341.5,248.5,35,17
106,270.5,205.5,36,15
106,55.5,198.5,38,17
106,113.5,181.5,31,20
106,239.5,141.5,23,18
107,668.5,452.5,52,28
107,586.5,440.5,59,40
107,611.5,333.5,40,30
107,366.5,328.5,78,68
107,608.5,294.5,24,20
107,672.5,293.5,24,24
107,245.5,267.5,35,28
107,508.5,240.5,32,20
107,267.5,239.5,63,41
107,586.5,231.5,20,15
107,670.5,226.5,28,15
107,434.5,202.5,32,16
107,88.5,196.5,84,30
107,584.5,189.5,29,21
107,541.5,188.5,37,22
107,240.5,181.5,41,16
107,180.5,180.5,43,17
107,137.5,179.5,29,16
107,67.5,172.5,44,17
107,266.5,152.5,33,20
107,107.5,133.5,32,19
107,371.5,126.5,42,24
108,30.5,446.5,72,27
108,407.5,437.5,53,28
108,203.5,415.5,32,19
108,440.5,378.5,26,16
108,125.5,373.5,56,33
108,0.5,373.5,21,23
108,5.5,345.5,41,35
108,39.5,322.5,35,16
108,19.5,264.5,23,15
109,19.5,442.5,39,38
109,144.5,426.5,55,48
109,82.5,400.5,49,30
109,245.5,393.5,48,62
109,177.5,388.5,59,36
109,48.5,370.5,33,20
109,22.5,354.5,43,31
109,83.5,341.5,27,15
109,154.5,338.5,42,32
109,254.5,324.5,42,28
109,77.5,319.5,37,20
109,89.5,290.5,41,27
109,329.5,274.5,28,35
109,347.5,273.5,139,112
109,415.5,259.5,20,16
109,511.5,258.5,38,33
109,322.5,253.5,20,28
109,287.5,248.5,39,20
109,255.5,246.5,28,20
109,595.5,245.5,78,52
109,176.5,240.5,27,21
109,200.5,239.5,36,17
109,464.5,229.5,26,35
109,394.5,228.5,33,23
109,219.5,217.5,26,18
109,285.5,211.5,28,25
109,509.5,209.5,51,27
109,660.5,192.5,54,38
109,380.5,190.5,26,15
109,331.5,190.5,28,23
109,413.5,188.5,31,16
109,427.5,157.5,21,16
109,341.5,154.5,36,27
109,558.5,146.5,75,45
109,371.5,123.5,52,30
109,667.5,102.5,27,26
109,497.5,80.5,31,33
109,665.5,77.5,36,24
109,581.5,75.5,28,20
109,672.5,28.5,32,16
110,107.5,465.5,53,15
110,38.5,451.5,26,29
110,415.5,377.5,84,53
110,124.5,364.5,34,30
110,74.5,335.5,20,20
110,244.5,292.5,37,27
110,272.5,252.5,41,20
110,410.5,248.5,50,26
111,395.5,180.5,60,38
111,543.5,138.5,33,18
112,330.5,420.5,36,28
113,646.5,464.5,24,16
113,335.5,446.5,67,34
113,620.5,444.5,23,25
113,578.5,380.5,21,16
113,285.5,353.5,37,32
113,346.5,327.5,66,40
113,150.5,287.5,38,48
113,385.5,262.5,25,15
113,363.5,260.5,30,17
113,97.5,237.5,50,24
113,298.5,235.5,28,23
113,204.5,232.5,32,32
113,0.5,232.5,48,29
113,165.5,207.5,24,19
113,227.5,205.5,32,23
113,85.5,203.5,32,18
113,201.5,171.5,31,18
113,171.5,170.5,20,19
113,43.5,136.5,28,18
115,72.5,377.5,35,44
115,207.5,336.5,62,42
115,147.5,309.5,45,25
115,9.5,293.5,26,17
115,69.5,255.5,20,15
115,548.5,221.5,57,40
115,688.5,63.5,32,20
116,419.5,452.5,95,28
116,360.5,335.5,58,65
116,202.5,256.5,67,55
116,0.5,242.5,23,26
116,0.5,176.5,53,33
116,189.5,159.5,26,26
116,567.5,139.5,56,28
116,660.5,84.5,32,16
116,488.5,49.5,41,15
116,0.5,0.5,160,72
117,101.5,335.5,33,17
117,448.5,271.5,43,18
117,356.5,255.5,30,15
118,634.5,453.5,25,18
118,513.5,450.5,36,16
118,535.5,434.5,39,15
118,606.5,430.5,55,20
118,20.5,415.5,21,15
118,574.5,414.5,26,15
118,101.5,409.5,48,47
118,344.5,402.5,36,16
118,585.5,399.5,53,27
118,255.5,322.5,27,44
119,591.5,455.5,39,25
119,645.5,446.5,29,24
119,0.5,432.5,22,44
119,517.5,423.5,70,32
119,580.5,413.5,25,22
119,635.5,408.5,67,23
119,248.5,402.5,54,34
119,16.5,402.5,134,78
119,519.5,395.5,25,17
119,338.5,384.5,54,52
119,623.5,383.5,26,21
119,654.5,376.5,23,21
119,226.5,376.5,69,25
119,428.5,372.5,25,18
119,685.5,362.5,31,23
119,553.5,362.5,64,47
119,511.5,362.5,35,32
119,660.5,359.5,60,75
119,171.5,354.5,50,37
119,87.5,347.5,57,26
119,453.5,341.5,53,19
119,623.5,323.5,27,17
119,118.5,321.5,38,25
119,257.5,310.5,98,46
119,225.5,307.5,33,23
119,319.5,306.5,43,25
119,423.5,304.5,133,37
119,134.5,302.5,81,31
119,181.5,291.5,41,17
119,550.5,288.5,48,22
119,497.5,283.5,36,23
119,194.5,277.5,21,15
119,7.5,271.5,46,18
119,428.5,264.5,53,20
119,2.5,264.5,129,75
119,254.5,262.5,160,58
119,233.5,258.5,28,16
119,325.5,244.5,65,33
119,292.5,233.5,40,17
119,143.5,229.5,23,15
119,424.5,224.5,88,39
119,328.5,211.5,38,18
119,376.5,200.5,35,15
119,52.5,197.5,22,21
119,277.5,196.5,36,27
119,86.5,196.5,24,18
119,8.5,184.5,30,25
120,584.5,211.5,48,47
120,3.5,185.5,59,42
120,188.5,140.5,32,16
120,463.5,83.5,35,15
122,0.5,410.5,73,53
122,544.5,379.5,83,76
122,673.5,375.5,47,89
122,629.5,353.5,22,15
122,402.5,335.5,68,23
122,0.5,332.5,49,46
122,194.5,330.5,93,70
122,675.5,326.5,45,32
122,104.5,289.5,30,20
122,387.5,283.5,20,25
122,438.5,274.5,56,31
122,613.5,260.5,81,39
122,329.5,251.5,46,33
122,466.5,247.5,38,27
122,81.5,245.5,42,24
122,139.5,242.5,74,49
122,203.5,223.5,54,33
122,107.5,208.5,77,40
122,299.5,199.5,37,18
122,327.5,182.5,37,20
122,90.5,175.5,41,20
122,397.5,163.5,59,19
122,156.5,161.5,68,40
122,83.5,161.5,21,15
122,289.5,144.5,48,21
122,114.5,144.5,77,25
122,79.5,139.5,36,17
122,392.5,136.5,102,24
122,62.5,134.5,34,20
122,221.5,126.5,44,26
122,668.5,115.5,45,21
122,477.5,114.5,85,27
122,466.5,98.5,46,20
122,356.5,97.5,35,23
122,430.5,95.5,43,15
123,206.5,465.5,63,15
123,323.5,428.5,75,52
123,598.5,425.5,55,42
123,0.5,423.5,65,57
123,569.5,376.5,39,28
123,632.5,367.5,54,30
123,460.5,364.5,25,24
123,693.5,353.5,27,24
123,568.5,350.5,20,18
123,523.5,348.5,39,24
123,283.5,348.5,47,37
123,697.5,334.5,23,15
123,365.5,323.5,105,91
123,643.5,317.5,36,25
123,98.5,316.5,65,51
123,585.5,302.5,31,21
123,658.5,301.5,53,31
123,563.5,285.5,23,18
123,321.5,279.5,124,47
123,164.5,279.5,55,32
123,647.5,271.5,31,23
123,607.5,269.5,39,15
123,219.5,269.5,49,22
123,271.5,262.5,50,25
123,479.5,256.5,36,24
123,521.5,243.5,91,41
123,311.5,241.5,57,38
123,470.5,227.5,69,36
123,57.5,225.5,60,27
123,0.5,217.5,50,27
123,204.5,196.5,56,16
123,133.5,195.5,68,51
123,0.5,187.5,21,16
123,85.5,170.5,40,18
123,38.5,167.5,35,15
123,0.5,165.5,25,15
124,0.5,402.5,99,78
124,232.5,385.5,39,34
124,533.5,367.5,137,63
124,97.5,358.5,75,38
124,618.5,335.5,58,39
124,102.5,298.5,51,33
124,428.5,275.5,39,15
124,27.5,275.5,35,27
124,383.5,263.5,31,20
124,621.5,249.5,39,31
124,100.5,239.5,24,20
124,660.5,227.5,54,23
124,165.5,223.5,48,25
124,362.5,207.5,57,18
124,132.5,198.5,55,20
124,123.5,161.5,63,25
124,246.5,156.5,44,15
124,334.5,155.5,22,16
124,309.5,143.5,58,15
124,105.5,137.5,36,19
125,232.5,404.5,46,32
126,135.5,382.5,148,79
126,394.5,368.5,138,68
126,599.5,321.5,95,66
126,664.5,316.5,44,30
126,379.5,306.5,80,49
126,665.5,288.5,38,25
126,174.5,280.5,66,33
126,271.5,274.5,34,16
126,696.5,271.5,24,20
126,543.5,264.5,45,29
126,662.5,263.5,25,19
126,580.5,256.5,34,20
126,452.5,253.5,50,29
126,13.5,249.5,30,19
126,635.5,246.5,26,19
126,656.5,242.5,30,18
126,170.5,239.5,53,26
126,367.5,232.5,47,19
126,306.5,230.5,44,30
126,546.5,223.5,38,22
126,668.5,222.5,32,17
126,10.5,219.5,59,27
126,139.5,200.5,72,39
126,154.5,183.5,31,17
126,543.5,180.5,33,21
126,380.5,175.5,66,32
126,555.5,166.5,28,15
126,465.5,162.5,29,23
126,101.5,160.5,46,27
126,431.5,139.5,31,15
126,58.5,129.5,37,17
126,0.5,0.5,67,29
127,0.5,425.5,85,55
127,96.5,345.5,99,135
127,330.5,281.5,45,18
127,23.5,280.5,143,66
127,191.5,275.5,114,67
127,0.5,274.5,46,30
127,72.5,251.5,21,20
127,142.5,242.5,26,22
127,406.5,240.5,43,15
127,9.5,237.5,55,36
127,197.5,230.5,84,27
127,467.5,222.5,53,17
127,144.5,215.5,42,20
127,265.5,212.5,87,42
127,201.5,212.5,31,15
127,2.5,209.5,35,27
127,32.5,202.5,52,23
127,454.5,197.5,35,21
127,83.5,194.5,28,28
127,283.5,187.5,29,15
127,116.5,181.5,33,15
127,99.5,163.5,34,20
127,648.5,161.5,72,47
127,544.5,160.5,37,18
127,282.5,159.5,55,31
127,138.5,159.5,97,57
127,50.5,158.5,24,17
127,668.5,151.5,25,17
127,335.5,141.5,66,20
127,19.5,141.5,43,21
127,512.5,139.5,36,19
127,282.5,135.5,65,27
127,649.5,133.5,24,16
127,414.5,128.5,52,34
127,444.5,105.5,37,18
128,0.5,430.5,41,50
128,93.5,415.5,169,65
128,490.5,353.5,80,103
128,60.5,346.5,20,29
128,131.5,313.5,41,42
128,634.5,290.5,86,80
128,333.5,288.5,81,65
128,67.5,239.5,40,27
128,325.5,238.5,24,15
128,13.5,221.5,24,15
128,508.5,205.5,72,32
128,0.5,196.5,26,21
128,116.5,191.5,158,125
128,647.5,179.5,59,65
128,203.5,170.5,31,16
128,368.5,168.5,40,18
128,579.5,167.5,48,37
128,51.5,162.5,142,84
128,137.5,150.5,40,21
128,672.5,141.5,48,65
128,640.5,136.5,30,20
128,321.5,126.5,36,19
128,175.5,120.5,139,35
128,692.5,117.5,28,15
128,624.5,116.5,36,19
128,491.5,103.5,88,32
128,628.5,95.5,40,20
128,675.5,89.5,35,20
129,200.5,373.5,56,27
129,0.5,358.5,46,42
129,107.5,344.5,29,17
129,294.5,286.5,56,27
129,277.5,238.5,47,30
129,523.5,159.5,27,16
129,366.5,159.5,37,18
130,467.5,465.5,36,15
130,514.5,457.5,62,23
130,489.5,446.5,31,16
130,668.5,443.5,52,24
130,629.5,440.5,42,16
130,597.5,430.5,36,15
130,232.5,430.5,66,44
130,514.5,421.5,33,20
130,674.5,415.5,46,22
130,449.5,415.5,33,15
130,331.5,414.5,112,61
130,401.5,411.5,35,17
130,603.5,384.5,46,23
130,290.5,379.5,29,21
130,505.5,373.5,84,38
130,508.5,356.5,42,23
130,219.5,345.5,61,30
130,82.5,334.5,93,42
130,26.5,333.5,35,27
130,377.5,323.5,103,70
130,360.5,312.5,47,32
130,178.5,311.5,65,21
130,179.5,278.5,26,17
130,67.5,271.5,73,54
130,255.5,270.5,103,59
130,110.5,265.5,37,24
130,9.5,260.5,39,34
130,35.5,237.5,61,30
130,99.5,214.5,79,70
130,126.5,213.5,141,78
130,0.5,196.5,92,39
130,63.5,164.5,21,23
130,2.5,158.5,60,39
131,598.5,415.5,32,16
131,184.5,415.5,41,17
131,338.5,395.5,29,18
132,599.5,406.5,27,22
132,462.5,403.5,20,17
132,523.5,393.5,37,26
132,511.5,370.5,21,19
132,403.5,364.5,34,25
132,487.5,326.5,24,18
132,204.5,288.5,43,31
132,413.5,285.5,30,24
132,507.5,258.5,22,16
132,1.5,250.5,50,46
132,125.5,228.5,31,24
132,376.5,217.5,26,16
132,206.5,195.5,42,27
132,209.5,165.5,33,25
132,76.5,123.5,49,27
132,118.5,108.5,29,15
132,134.5,63.5,27,24
133,627.5,437.5,40,21
133,98.5,430.5,57,37
133,367.5,340.5,37,24
133,382.5,320.5,27,15
134,14.5,461.5,27,19
134,219.5,413.5,45,25
134,499.5,391.5,29,25
134,327.5,385.5,39,27
134,613.5,321.5,29,16
134,697.5,274.5,23,27
134,498.5,271.5,34,16
135,246.5,363.5,39,47
135,651.5,351.5,20,20
135,655.5,321.5,35,32
135,263.5,321.5,42,27
135,539.5,319.5,22,16
135,581.5,274.5,48,38
135,457.5,266.5,25,22
135,595.5,261.5,43,27
135,426.5,252.5,24,19
135,685.5,245.5,21,16
135,487.5,222.5,22,19
